Time,Latitude,Longitude,Course,kts,mph,Altitude(m),Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt,TrajectoryId,FlightId,Origin,Destination
Tue 05:57:18,24.2511,58.7287,113.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,41.0,260.0,10660.0,0.0,3,QTR834,OTHH,VTBS
Tue 05:57:50,24.2218,58.804,113.0,510.0,587.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,32.0,260.8888888888889,8348.444444444445,0.0,3,QTR834,OTHH,VTBS
Tue 05:58:20,24.1939,58.8757,113.0,510.0,587.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.8888888888889,7826.666666666668,0.0,3,QTR834,OTHH,VTBS
Tue 05:58:50,24.1667,58.9454,113.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 05:59:20,24.1384,59.0177,113.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:00:01,24.0992,59.1177,113.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,41.0,260.0,10660.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:00:31,24.0716,59.188,113.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:01:02,24.0433,59.26,113.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,260.44444444444446,8073.777777777778,0.0,3,QTR834,OTHH,VTBS
Tue 06:01:32,24.0159,59.3296,113.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:02:05,23.9864,59.4067,112.0,510.0,587.0,11887.0,0.0, FlightAware ADS-B  (DWC / OMDW) ,33.0,260.8888888888889,8609.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:02:52,23.9454,59.5194,112.0,510.0,587.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,47.0,260.8888888888889,12261.77777777778,0.0,3,QTR834,OTHH,VTBS
Tue 06:03:24,23.9168,59.5968,112.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,32.0,260.44444444444446,8334.222222222223,0.0,3,QTR834,OTHH,VTBS
Tue 06:03:54,23.8902,59.6682,112.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:04:24,23.8634,59.7398,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:04:54,23.8375,59.8096,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:05:24,23.8105,59.8817,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:05:54,23.7833,59.9545,112.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:06:25,23.7567,60.0252,112.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,259.1111111111111,8032.444444444443,0.0,3,QTR834,OTHH,VTBS
Tue 06:06:55,23.7293,60.0984,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:07:25,23.7025,60.1697,112.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:07:55,23.6756,60.2412,112.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:08:26,23.649,60.3115,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,260.0,8060.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:08:56,23.622,60.3831,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:09:26,23.5947,60.4551,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:09:56,23.5683,60.5249,112.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:10:26,23.5406,60.5977,113.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.0,7800.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:11:02,23.5088,60.6814,113.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,36.0,260.0,9360.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:11:32,23.4815,60.753,112.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:12:02,23.4542,60.8246,113.0,509.0,586.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:12:33,23.4267,60.8964,113.0,508.0,585.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,260.0,8060.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:13:08,23.3961,60.9801,107.0,509.0,586.0,11887.0,8.0, FlightAware ADS-B  (MCT / OOMS) ,35.0,260.44444444444446,9115.555555555557,0.0,3,QTR834,OTHH,VTBS
Tue 06:13:28,23.3879,61.0309,96.0,510.0,587.0,11895.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,20.0,260.8888888888889,5217.777777777778,0.08784705581791113,3,QTR834,OTHH,VTBS
Tue 06:14:15,23.3768,61.1493,97.0,510.0,587.0,11887.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,47.0,260.8888888888889,12261.77777777778,-0.037381713886070075,3,QTR834,OTHH,VTBS
Tue 06:16:55,23.3332,61.513,97.0,510.0,587.0,11887.0,0.0, Estimated ,160.0,260.8888888888889,41742.222222222226,0.0,3,QTR834,OTHH,VTBS
Tue 06:17:58,23.3158,61.6562,98.0,510.0,587.0,11887.0,0.0, Estimated ,63.0,260.8888888888889,16436.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:20:04,23.2807,61.9424,98.0,510.0,587.0,11887.0,0.0, Estimated ,126.0,260.8888888888889,32872.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:22:02,23.2473,62.2103,98.0,510.0,587.0,11887.0,0.0, Estimated ,118.0,260.8888888888889,30784.88888888889,0.0,3,QTR834,OTHH,VTBS
Tue 06:23:59,23.2138,62.4758,98.0,510.0,587.0,11887.0,0.0, Estimated ,117.0,260.8888888888889,30524.000000000004,0.0,3,QTR834,OTHH,VTBS
Tue 06:25:02,23.1955,62.6187,98.0,510.0,587.0,11887.0,0.0, Estimated ,63.0,260.8888888888889,16436.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:26:02,23.178,62.7548,98.0,510.0,587.0,11887.0,0.0, Estimated ,60.0,260.8888888888889,15653.333333333336,0.0,3,QTR834,OTHH,VTBS
Tue 06:28:03,23.1424,63.0291,98.0,510.0,587.0,11887.0,0.0, Estimated ,121.0,260.8888888888889,31567.55555555556,0.0,3,QTR834,OTHH,VTBS
Tue 06:29:56,23.1087,63.2851,98.0,510.0,587.0,11887.0,0.0, Estimated ,113.0,260.8888888888889,29480.44444444445,0.0,3,QTR834,OTHH,VTBS
Tue 06:31:02,23.0888,63.4346,98.0,510.0,587.0,11887.0,0.0, Estimated ,66.0,260.8888888888889,17218.666666666668,0.0,3,QTR834,OTHH,VTBS
Tue 06:32:02,23.0706,63.5704,98.0,510.0,587.0,11887.0,0.0, Estimated ,60.0,260.8888888888889,15653.333333333336,0.0,3,QTR834,OTHH,VTBS
Tue 06:33:58,23.0351,63.8329,98.0,510.0,587.0,11887.0,0.0, Estimated ,116.0,260.8888888888889,30263.111111111113,0.0,3,QTR834,OTHH,VTBS
Tue 06:35:56,22.9985,64.0999,98.0,510.0,587.0,11887.0,0.0, Estimated ,118.0,260.8888888888889,30784.88888888889,0.0,3,QTR834,OTHH,VTBS
Tue 06:38:01,22.9593,64.3824,99.0,510.0,587.0,11887.0,0.0, Estimated ,125.0,260.8888888888889,32611.111111111113,0.0,3,QTR834,OTHH,VTBS
Tue 06:39:55,22.9231,64.64,99.0,510.0,587.0,11887.0,0.0, Estimated ,114.0,260.8888888888889,29741.333333333336,0.0,3,QTR834,OTHH,VTBS
Tue 06:41:00,22.9023,64.7868,99.0,510.0,587.0,11887.0,0.0, Estimated ,65.0,260.8888888888889,16957.77777777778,0.0,3,QTR834,OTHH,VTBS
Tue 06:43:03,22.8625,65.0645,99.0,510.0,587.0,11887.0,0.0, Estimated ,123.0,260.8888888888889,32089.333333333336,0.0,3,QTR834,OTHH,VTBS
Tue 06:44:04,22.8426,65.2021,99.0,510.0,587.0,11887.0,0.0, Estimated ,61.0,260.8888888888889,15914.222222222224,0.0,3,QTR834,OTHH,VTBS
Tue 06:45:43,22.81,65.4254,99.0,510.0,587.0,11887.0,0.0, Estimated ,99.0,260.8888888888889,25828.000000000004,0.0,3,QTR834,OTHH,VTBS
Tue 06:47:04,22.7831,65.6081,99.0,510.0,587.0,11887.0,0.0, Estimated ,81.0,260.8888888888889,21132.000000000004,0.0,3,QTR834,OTHH,VTBS
Tue 06:48:34,22.9609,66.301,90.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,90.0,255.11111111111111,22960.0,0.0,3,QTR834,OTHH,VTBS
Tue 06:49:18,22.9605,66.4132,90.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,44.0,254.66666666666666,11205.333333333332,0.0,3,QTR834,OTHH,VTBS
Tue 06:49:50,22.9603,66.4917,90.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,32.0,254.66666666666666,8149.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 06:50:47,22.9597,66.6334,90.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,57.0,254.22222222222223,14490.666666666668,0.0,3,QTR834,OTHH,VTBS
Tue 06:51:20,22.9593,66.7148,90.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,33.0,253.77777777777777,8374.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 06:51:50,22.9589,66.7912,90.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,253.77777777777777,7613.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 06:52:20,22.9584,66.8654,91.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,253.77777777777777,7613.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 06:53:20,22.9576,67.0146,90.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,60.0,253.77777777777777,15226.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 06:54:21,22.9582,67.1641,90.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,61.0,254.66666666666666,15534.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 06:54:51,22.9583,67.2397,90.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 06:55:21,22.9584,67.3163,90.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 06:56:21,22.9584,67.4661,90.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,60.0,256.44444444444446,15386.666666666668,0.0,3,QTR834,OTHH,VTBS
Tue 06:56:51,22.9584,67.5396,90.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.44444444444446,7693.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 06:57:22,22.9583,67.6162,90.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,256.44444444444446,7949.777777777778,0.0,3,QTR834,OTHH,VTBS
Tue 06:58:21,22.958,67.7666,90.0,502.0,578.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,59.0,256.8888888888889,15156.444444444445,0.0,3,QTR834,OTHH,VTBS
Tue 06:59:22,22.9577,67.9191,90.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,61.0,256.44444444444446,15643.111111111111,0.0,3,QTR834,OTHH,VTBS
Tue 06:59:52,22.9578,67.9949,90.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.44444444444446,7693.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:00:22,22.958,68.0705,90.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:00:52,22.958,68.1442,90.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:01:22,22.958,68.2211,90.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:01:52,22.9579,68.2976,90.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:02:22,22.9578,68.3725,91.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:03:11,22.951,68.4948,94.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,49.0,255.55555555555554,12522.22222222222,0.0,3,QTR834,OTHH,VTBS
Tue 07:03:41,22.9468,68.5679,94.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.44444444444446,7693.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:04:14,22.9422,68.6497,94.0,502.0,578.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,33.0,256.8888888888889,8477.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:04:45,22.9376,68.7283,94.0,502.0,578.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,256.8888888888889,7963.555555555557,0.0,3,QTR834,OTHH,VTBS
Tue 07:05:15,22.9331,68.8033,94.0,502.0,578.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.8888888888889,7706.666666666668,0.0,3,QTR834,OTHH,VTBS
Tue 07:05:45,22.9286,68.8787,94.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.44444444444446,7693.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:06:15,22.924,68.9552,94.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:06:45,22.9195,69.0305,94.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.44444444444446,7693.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:07:15,22.9148,69.1061,94.0,503.0,579.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.3333333333333,7719.999999999999,0.0,3,QTR834,OTHH,VTBS
Tue 07:07:45,22.9103,69.1805,94.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 07:08:15,22.9055,69.2572,94.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.6666666666667,7760.000000000001,0.0,3,QTR834,OTHH,VTBS
Tue 07:08:47,22.9006,69.3363,94.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,32.0,259.1111111111111,8291.555555555555,0.0,3,QTR834,OTHH,VTBS
Tue 07:09:42,22.8917,69.4767,94.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,55.0,259.1111111111111,14251.11111111111,0.0,3,QTR834,OTHH,VTBS
Tue 07:10:12,22.8869,69.5519,94.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,259.1111111111111,7773.333333333332,0.0,3,QTR834,OTHH,VTBS
Tue 07:10:42,22.8819,69.6299,94.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,259.1111111111111,7773.333333333332,0.0,3,QTR834,OTHH,VTBS
Tue 07:11:13,22.877,69.7046,94.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,259.1111111111111,8032.444444444443,0.0,3,QTR834,OTHH,VTBS
Tue 07:11:46,22.8718,69.79,93.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,33.0,258.6666666666667,8536.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:12:43,22.8638,69.9332,94.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,57.0,257.77777777777777,14693.333333333332,0.0,3,QTR834,OTHH,VTBS
Tue 07:13:13,22.8592,70.01,94.0,502.0,578.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.8888888888889,7706.666666666668,0.0,3,QTR834,OTHH,VTBS
Tue 07:14:13,22.8504,70.1569,94.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,60.0,255.11111111111111,15306.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:14:43,22.8456,70.2346,95.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 07:15:37,22.8289,70.3691,98.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,54.0,254.66666666666666,13752.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:16:08,22.8199,70.4425,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,254.22222222222223,7880.888888888889,0.0,3,QTR834,OTHH,VTBS
Tue 07:16:38,22.8111,70.5178,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.22222222222223,7626.666666666667,0.0,3,QTR834,OTHH,VTBS
Tue 07:17:08,22.8024,70.5918,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.22222222222223,7626.666666666667,0.0,3,QTR834,OTHH,VTBS
Tue 07:17:38,22.7937,70.6657,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.22222222222223,7626.666666666667,0.0,3,QTR834,OTHH,VTBS
Tue 07:18:08,22.785,70.739,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.22222222222223,7626.666666666667,0.0,3,QTR834,OTHH,VTBS
Tue 07:18:38,22.7761,70.8133,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.22222222222223,7626.666666666667,0.0,3,QTR834,OTHH,VTBS
Tue 07:19:08,22.7672,70.8876,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.22222222222223,7626.666666666667,0.0,3,QTR834,OTHH,VTBS
Tue 07:19:38,22.7583,70.9622,97.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.22222222222223,7626.666666666667,0.0,3,QTR834,OTHH,VTBS
Tue 07:20:08,22.7493,71.0367,97.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,253.77777777777777,7613.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 07:20:38,22.7405,71.1095,97.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,253.77777777777777,7613.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 07:21:08,22.7315,71.1835,98.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,253.33333333333334,7600.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:21:39,22.7224,71.2583,97.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,252.44444444444446,7825.777777777778,0.0,3,QTR834,OTHH,VTBS
Tue 07:22:10,22.7129,71.3358,98.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,252.44444444444446,7825.777777777778,0.0,3,QTR834,OTHH,VTBS
Tue 07:22:40,22.7041,71.4075,98.0,493.0,567.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,252.0,7560.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:23:10,22.695,71.4808,98.0,493.0,567.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,252.0,7560.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:23:40,22.6859,71.5543,98.0,493.0,567.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,252.0,7560.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:24:10,22.6766,71.6292,98.0,493.0,567.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,252.0,7560.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:24:41,22.6673,71.7045,98.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,252.44444444444446,7825.777777777778,0.0,3,QTR834,OTHH,VTBS
Tue 07:25:11,22.6582,71.7764,98.0,493.0,567.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,252.0,7560.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:25:41,22.649,71.8499,98.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,252.44444444444446,7573.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:26:11,22.6395,71.9248,98.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,252.44444444444446,7573.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:26:41,22.6304,71.9966,98.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,253.33333333333334,7600.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:27:11,22.621,72.0707,98.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,253.33333333333334,7600.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:27:43,22.6112,72.147,98.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,32.0,252.44444444444446,8078.222222222223,0.0,3,QTR834,OTHH,VTBS
Tue 07:28:16,22.6005,72.2305,98.0,493.0,567.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,33.0,252.0,8316.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:28:46,22.5909,72.3055,98.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,252.44444444444446,7573.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:29:16,22.5816,72.3777,98.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,253.33333333333334,7600.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:29:46,22.5719,72.4528,98.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,252.44444444444446,7573.333333333334,0.0,3,QTR834,OTHH,VTBS
Tue 07:30:16,22.5624,72.5255,98.0,492.0,566.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,251.55555555555554,7546.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:30:47,22.5527,72.5989,98.0,490.0,564.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,31.0,250.66666666666666,7770.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:31:17,22.5432,72.6722,98.0,491.0,565.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,251.11111111111111,7533.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 07:31:47,22.5335,72.7457,98.0,491.0,565.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,251.11111111111111,7533.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 07:32:17,22.5239,72.8183,98.0,490.0,564.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,250.66666666666666,7520.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:32:47,22.5142,72.8917,98.0,490.0,564.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,250.66666666666666,7520.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:33:17,22.5044,72.9647,98.0,490.0,564.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,250.66666666666666,7520.0,0.0,3,QTR834,OTHH,VTBS
Tue 07:33:47,22.4948,73.0373,98.0,491.0,565.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,251.11111111111111,7533.333333333333,0.0,3,QTR834,OTHH,VTBS
Tue 07:34:18,22.485,73.1105,98.0,492.0,566.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,31.0,251.55555555555554,7798.222222222222,0.0,3,QTR834,OTHH,VTBS
Tue 07:34:48,22.4751,73.184,98.0,492.0,566.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,251.55555555555554,7546.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:35:18,22.4655,73.2552,98.0,492.0,566.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,251.55555555555554,7546.666666666666,0.0,3,QTR834,OTHH,VTBS
Tue 07:35:48,22.4554,73.33,98.0,490.0,564.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,30.0,250.66666666666666,7520.0,0.0,3,QTR834,OTHH,VTBS
